,store,product,price,price_no_discount,price_currency,installments,installment_payment,installment_currency,url,timestamp
3356,Veroca Joyas,Anillo de plata 925 con circonias y double en oro 18 ktes. Modelo MEDIO SIN FIN,1833.0,2820.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/anillo-de-plata-925-con-circonias-y-double-en-oro-18-ktes-modelo-medio-sin-fin_F6828_F6828,2022-04-29 15:09:49
3357,Veroca Joyas,Medalla religiosa de plata 925 con imagen de la Milagrosa en nacar y double en oro 18 ktes,3666.0,5640.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-religiosa-de-plata-925-con-imagen-de-la-milagrosa-en-nacar-y-double-en-oro-18-ktes_F6830_F6830,2022-04-29 15:09:49
3358,Veroca Joyas,"Colgante de plata 925, hecho a mano. FAMILY BY FLOR.",1986.0,3055.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/colgante-de-plata-925-hecho-a-mano-family-by-flor_F6835_F6835,2022-04-29 15:09:50
3359,Veroca Joyas,"Anillo hecho a mano de Plata 925, Profesión Abogacía.",1772.0,2726.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/anillo-hecho-a-mano-de-plata-925-profesion-abogacia_F6837_F6837,2022-04-29 15:09:50
3360,Veroca Joyas,"Medalla religiosa de plata 925, imagen de San Expedito. 29 MM",2994.0,4606.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-religiosa-de-plata-925-imagen-de-san-expedito-29-mm_F6841_F6841,2022-04-29 15:09:50
3361,Veroca Joyas,Tobillera de plata 925. Modelo DIAMONT.,917.0,1410.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/tobillera-de-plata-925-modelo-diamont_F6847_F6847,2022-04-29 15:09:50
3362,Veroca Joyas,"Medalla religiosa de plata 925, Escapulario.",1161.0,1786.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-religiosa-de-plata-925-escapulario_F6852_F6852,2022-04-29 15:09:50
3363,Veroca Joyas,Anillo de plata 925 con double de oro 18k y circonias.,3972.0,6110.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/anillo-de-plata-925-con-double-de-oro-18k-y-circonias_F6853_F6853,2022-04-29 15:09:50
3364,Veroca Joyas,"Cruz de plata 925, bombé calada.",764.0,1175.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/cruz-de-plata-925-bombe-calada_F6866_F6866,2022-04-29 15:09:50
3365,Veroca Joyas,"Cruz de plata 925, chata.",1528.0,2350.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/cruz-de-plata-925-chata_F6867_F6867,2022-04-29 15:09:50
3366,Veroca Joyas,"Cruz de plata 925, chata.",1161.0,1786.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/cruz-de-plata-925-chata_F6868_F6868,2022-04-29 15:09:50
3367,Veroca Joyas,"Cadena de plata 925 modelo forcet. HECHA A MANO, 0.90 * 60 cm.",2719.0,4183.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/cadena-de-plata-925-modelo-forcet-hecha-a-mano-0-90-60-cm_F6870_F6870,2022-04-29 15:09:50
3368,Veroca Joyas,"Cadena de plata 925 modelo forcet. HECHA A MANO, 1.10 * 60 cm.",3727.0,5734.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/cadena-de-plata-925-modelo-forcet-hecha-a-mano-1-10-60-cm_F6871_F6871,2022-04-29 15:09:50
3369,Veroca Joyas,"Perchita de plata 925, para colocar 3 dijes",764.0,1175.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/perchita-de-plata-925-para-colocar-3-dijes_F6877_F6877,2022-04-29 15:09:50
3370,Veroca Joyas,"Medalla religiosa de plata 925, Virgen Milagrosa.",1680.0,2585.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-religiosa-de-plata-925-virgen-milagrosa_F6888_F6888,2022-04-29 15:09:50
3371,Veroca Joyas,"Medalla religiosa de plata 925, MILAGROSA con borde.",1375.0,2115.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-religiosa-de-plata-925-milagrosa-con-borde_F6889_F6889,2022-04-29 15:09:50
3372,Veroca Joyas,Medalla de plata 925 y double de oro 18k con nácar. Virgen niña.,3666.0,5640.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-de-plata-925-y-double-de-oro-18k-con-nacar-virgen-nina_F6892_F6892,2022-04-29 15:09:50
3373,Veroca Joyas,"Medalla religiosa de plata 925, San Cristobal, diámetro 27mm.",3431.0,3431.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-religiosa-de-plata-925-san-cristobal-diametro-27mm_F6903_F6903,2022-04-29 15:09:50
3374,Veroca Joyas,"Medalla religiosa de plata 925, Virgen Milagrosa, diámetro 2.9cm.",1925.0,2961.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-religiosa-de-plata-925-virgen-milagrosa-diametro-2-9cm_F6904_F6904,2022-04-29 15:09:50
3375,Veroca Joyas,"Anillo de plata 925, double de oro 18 ktes y circonia. Línea KIDS nena-varón.",2077.0,3196.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/anillo-de-plata-925-double-de-oro-18-ktes-y-circonia-linea-kids-nena-varon_F6906_F6906,2022-04-29 15:09:50
3376,Veroca Joyas,Dije kids de plata 925 y double de oro 18k con circonias. Varón.,1314.0,2021.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/dije-kids-de-plata-925-y-double-de-oro-18k-con-circonias-varon_F6910_F6910,2022-04-29 15:09:50
3377,Veroca Joyas,Dije kids de plata 925 y double de oro 18k con circonias. Niña.,1314.0,2021.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/dije-kids-de-plata-925-y-double-de-oro-18k-con-circonias-nina_F6911_F6911,2022-04-29 15:09:50
3378,Veroca Joyas,Aritos de oro 10k calados con circonias.,14453.0,17625.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/aritos-de-oro-10k-calados-con-circonias_F6919_F6919,2022-04-29 15:09:51
3379,Veroca Joyas,Aritos de oro 10k.,6745.0,8225.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/aritos-de-oro-10k_F6921_F6921,2022-04-29 15:09:51
3380,Veroca Joyas,Aros de plata 925 con double de oro 18k.,1986.0,3055.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/aros-de-plata-925-con-double-de-oro-18k_F6923_F6923,2022-04-29 15:09:51
3381,Veroca Joyas,Aros de plata 925 con double de oro 18k.,2352.0,3619.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/aros-de-plata-925-con-double-de-oro-18k_F6924_F6924,2022-04-29 15:09:51
3382,Veroca Joyas,Anillo sello de plata 925 con iniciales y marco en oro bajo.,6110.0,9400.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/anillo-sello-de-plata-925-con-iniciales-y-marco-en-oro-bajo_F6926_F6926,2022-04-29 15:09:51
3383,Veroca Joyas,"Anillo de plata 925 y oro bajo macizo. LINEA KIDS, hecha a mano.",5346.0,8225.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/anillo-de-plata-925-y-oro-bajo-macizo-linea-kids-hecha-a-mano_F6927_F6927,2022-04-29 15:09:51
3384,Veroca Joyas,"Medalla religiosa de plata 925, Cunero.",4460.0,6862.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-religiosa-de-plata-925-cunero_F6933_F6933,2022-04-29 15:09:51
3385,Veroca Joyas,"Medalla religiosa de plata, Espíritu Santo.",580.0,893.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-religiosa-de-plata-espiritu-santo_F6934_F6934,2022-04-29 15:09:51
3386,Veroca Joyas,Medalla de plata 925. Virgen de Fátima.,580.0,893.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-de-plata-925-virgen-de-fatima_F6935_F6935,2022-04-29 15:09:51
3387,Veroca Joyas,Medalla de plata 925. Tetragrámaton.,2505.0,3854.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-de-plata-925-tetragramaton_F6936_F6936,2022-04-29 15:09:51
3388,Veroca Joyas,"Anillo de plata 925 y double en oro 18 ktes., Angel San Rafael.",2139.0,3290.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/anillo-de-plata-925-y-double-en-oro-18-ktes-angel-san-rafael_F6941_F6941,2022-04-29 15:09:51
3389,Veroca Joyas,Anillo de plata 925 con double de oro 18k.,1833.0,2820.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/anillo-de-plata-925-con-double-de-oro-18k_F6947_F6947,2022-04-29 15:09:51
3390,Veroca Joyas,Anillo de plata 925 con double de oro 18k y circonias.,2933.0,4512.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/anillo-de-plata-925-con-double-de-oro-18k-y-circonias_F6949_F6949,2022-04-29 15:09:51
3391,Veroca Joyas,Anillo de plata 925 con double de oro 18k y circonias.,3024.0,4653.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/anillo-de-plata-925-con-double-de-oro-18k-y-circonias_F6985_F6985,2022-04-29 15:09:51
3392,Veroca Joyas,"Anillo de plata 925 con double de oro 18k y circonias. Modelo, TOSCANA.",4583.0,7050.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/anillo-de-plata-925-con-double-de-oro-18k-y-circonias-modelo-toscana_F6988_F6988,2022-04-29 15:09:51
3393,Veroca Joyas,Caravanas de plata 925 con double de oro 18 ktes con circonias..,2444.0,3760.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/caravanas-de-plata-925-con-double-de-oro-18-ktes-con-circonias_F6993_F6993,2022-04-29 15:09:51
3394,Veroca Joyas,Caravanas de plata 925 con double de oro 18k.,2139.0,3290.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/caravanas-de-plata-925-con-double-de-oro-18k_F6995_F6995,2022-04-29 15:09:51
3395,Veroca Joyas,Aros de plata 925 con double de oro 18k y circonias.,2383.0,3666.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/aros-de-plata-925-con-double-de-oro-18k-y-circonias_F6996_F6996,2022-04-29 15:09:51
3396,Veroca Joyas,Caravanas de plata 925 con double de oro 18k y circonias.,2902.0,4465.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/caravanas-de-plata-925-con-double-de-oro-18k-y-circonias_F6997_F6997,2022-04-29 15:09:51
3397,Veroca Joyas,Caravanas de oro 18k con circonias engarzada a la inglesa.,6667.0,8131.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/caravanas-de-oro-18k-con-circonias-engarzada-a-la-inglesa_F7001_F7001,2022-04-29 15:09:51
3398,Veroca Joyas,Colgante de oro 18k con corazón de circonia engarzada a la inglesa.,3738.0,4559.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/colgante-de-oro-18k-con-corazon-de-circonia-engarzada-a-la-inglesa_F7005_F7005,2022-04-29 15:09:52
3399,Veroca Joyas,Pulsera de plata 925 con double de oro 18k. Virgen niña.,4430.0,6815.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/pulsera-de-plata-925-con-double-de-oro-18k-virgen-nina_F7010_F7010,2022-04-29 15:09:52
3400,Veroca Joyas,"Pulsera de plata 925 con double de oro 18k. Virgen niña, San Benito y Ángel de la Guarda.",3024.0,4653.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/pulsera-de-plata-925-con-double-de-oro-18k-virgen-nina-san-benito-y-angel-de-la-guarda_F7012_F7012,2022-04-29 15:09:52
3401,Veroca Joyas,Pulsera de plata 925 con double de oro 18k. Ángel de la guarda.,3666.0,5640.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/pulsera-de-plata-925-con-double-de-oro-18k-angel-de-la-guarda_F7014_F7014,2022-04-29 15:09:52
3402,Veroca Joyas,Pulsera Religiosa de plata 925 con double de oro 18k.,2597.0,3995.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/pulsera-religiosa-de-plata-925-con-double-de-oro-18k_F7016_F7016,2022-04-29 15:09:52
3404,Veroca Joyas,"Gargantillaa de plata 925. Cola de ratón, 50 cm.",3147.0,4841.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/gargantillaa-de-plata-925-cola-de-raton-50-cm_F7024_F7024,2022-04-29 15:09:52
3405,Veroca Joyas,Aros de plata 925 con double de oro 18k.,1589.0,2444.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/aros-de-plata-925-con-double-de-oro-18k_F7028_F7028,2022-04-29 15:09:52
3406,Veroca Joyas,"Pulsera de plata 925 con double de oro 18k. Espíritu Santo, San Benito y Virgen niña.",4583.0,7050.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/pulsera-de-plata-925-con-double-de-oro-18k-espiritu-santo-san-benito-y-virgen-nina_F7033_F7033,2022-04-29 15:09:52
3407,Veroca Joyas,Pulsera de plata 925 con double de oro 18k. San Benito.,4430.0,6815.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/pulsera-de-plata-925-con-double-de-oro-18k-san-benito_F7035_F7035,2022-04-29 15:09:52
3408,Veroca Joyas,Colgante de plata 925 con detalles en double de oro 18k.,2077.0,3196.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/colgante-de-plata-925-con-detalles-en-double-de-oro-18k_F7039_F7039,2022-04-29 15:09:52
3409,Veroca Joyas,"Colgante de plata 925 con detalles en double de oro 18k. Modelo, CIELO NOCTURNO-",2475.0,3807.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/colgante-de-plata-925-con-detalles-en-double-de-oro-18k-modelo-cielo-nocturno_F7042_F7042,2022-04-29 15:09:52
3410,Veroca Joyas,"Colgante de plata 925 con detalles en double de oro 18k y circonias. Modelo, NOCHE.",2566.0,3948.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/colgante-de-plata-925-con-detalles-en-double-de-oro-18k-y-circonias-modelo-noche_F7043_F7043,2022-04-29 15:09:52
3411,Veroca Joyas,Colgante de plata 925 con detalles en double de oro 18k y circonias. Margarita.,2566.0,3948.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/colgante-de-plata-925-con-detalles-en-double-de-oro-18k-y-circonias-margarita_F7044_F7044,2022-04-29 15:09:52
3412,Veroca Joyas,Colgante de plata 925 con detalles en double de oro 18k. Árbol de la vida.,1711.0,2632.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/colgante-de-plata-925-con-detalles-en-double-de-oro-18k-arbol-de-la-vida_F7047_F7047,2022-04-29 15:09:52
3413,Veroca Joyas,"Dije flor pampa de plata 900 y double en oro 18k., 2.5cm.",2169.0,3337.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/dije-flor-pampa-de-plata-900-y-double-en-oro-18k-2-5cm_F7051_F7051,2022-04-29 15:09:52
3414,Veroca Joyas,"Colgante de plata 925 con detalles en double de oro 18k. Modelo, GUARDA PAMPA.",2933.0,4512.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/colgante-de-plata-925-con-detalles-en-double-de-oro-18k-modelo-guarda-pampa_F7052_F7052,2022-04-29 15:09:52
3415,Veroca Joyas,"Medalla de plata 925 con double de oro 18k. Espíritu Santo, 10 mm..",825.0,1269.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-de-plata-925-con-double-de-oro-18k-espiritu-santo-10-mm_F7054_F7054,2022-04-29 15:09:52
3416,Veroca Joyas,"Medalla de plata 925 con double de oro 18k. Espíritu Santo, 10 MM..",886.0,1363.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-de-plata-925-con-double-de-oro-18k-espiritu-santo-10-mm_F7055_F7055,2022-04-29 15:09:52
3417,Veroca Joyas,Medalla de plata 925 con double de oro 18k. Espíritu Santo.,1680.0,2585.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-de-plata-925-con-double-de-oro-18k-espiritu-santo_F7056_F7056,2022-04-29 15:09:52
3418,Veroca Joyas,Medalla de plata 925 con double de oro 18k. Espíritu Santo.,1589.0,2444.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-de-plata-925-con-double-de-oro-18k-espiritu-santo_F7057_F7057,2022-04-29 15:09:53
3419,Veroca Joyas,Medalla de plata 925 con double de oro 18k. Espíritu Santo.,2750.0,4230.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-de-plata-925-con-double-de-oro-18k-espiritu-santo_F7058_F7058,2022-04-29 15:09:53
3420,Veroca Joyas,Medalla de plata 925 con double de oro 18k. Espíritu Santo.,2444.0,3760.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-de-plata-925-con-double-de-oro-18k-espiritu-santo_F7060_F7060,2022-04-29 15:09:53
3421,Veroca Joyas,Medalla de plata 925 con double de oro 18k. Espíritu Santo.,2933.0,4512.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-de-plata-925-con-double-de-oro-18k-espiritu-santo_F7061_F7061,2022-04-29 15:09:53
3422,Veroca Joyas,Cruz de plata 925 con double de oro 18k. Espíritu Santo.,2933.0,4512.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/cruz-de-plata-925-con-double-de-oro-18k-espiritu-santo_F7063_F7063,2022-04-29 15:09:53
3423,Veroca Joyas,Cruz de plata 925 con double de oro 18k. Espíritu Santo.,1436.0,2209.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/cruz-de-plata-925-con-double-de-oro-18k-espiritu-santo_F7064_F7064,2022-04-29 15:09:53
3424,Veroca Joyas,Medalla de plata 925 y double de oro 18k. Virgen niña.,2261.0,3478.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-de-plata-925-y-double-de-oro-18k-virgen-nina_F7066_F7066,2022-04-29 15:09:53
3425,Veroca Joyas,Medalla de plata 925 con double de oro 18k. Virgen niña.,2169.0,3337.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-de-plata-925-con-double-de-oro-18k-virgen-nina_F7067_F7067,2022-04-29 15:09:53
3426,Veroca Joyas,"Medalla de plata 925 con double de oro 18k. Ángel de la guarda, 12 mm.",917.0,1410.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-de-plata-925-con-double-de-oro-18k-angel-de-la-guarda-12-mm_F7072_F7072,2022-04-29 15:09:53
3427,Veroca Joyas,Medalla de plata 925. Ángel de la guarda.,703.0,1081.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-de-plata-925-angel-de-la-guarda_F7075_F7075,2022-04-29 15:09:53
3428,Veroca Joyas,Medalla de plata 925 con double de oro 18k. Ángel de la Guarda o Angel San Rafael.,2933.0,4512.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-de-plata-925-con-double-de-oro-18k-angel-de-la-guarda-o-angel-san-rafael_F7077_F7077,2022-04-29 15:09:53
3429,Veroca Joyas,"Medalla de plata 925. Espíritu Santo, 12 mm.",672.0,1034.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-de-plata-925-espiritu-santo-12-mm_F7079_F7079,2022-04-29 15:09:53
3430,Veroca Joyas,"Medalla de plata 925. Modelo, San Benito 10 mm.",703.0,1081.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-de-plata-925-modelo-san-benito-10-mm_F7080_F7080,2022-04-29 15:09:53
3431,Veroca Joyas,"Medalla de plata 925 y double de oro 18k. San Benito, 10 mm.",886.0,1363.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-de-plata-925-y-double-de-oro-18k-san-benito-10-mm_F7081_F7081,2022-04-29 15:09:53
3432,Veroca Joyas,Medalla de plata 925 y double de oro 18k. San Benito.,1650.0,2538.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-de-plata-925-y-double-de-oro-18k-san-benito_F7082_F7082,2022-04-29 15:09:53
3433,Veroca Joyas,Cruz de plata 925 con double de oro 18k. San Benito.,2719.0,4183.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/cruz-de-plata-925-con-double-de-oro-18k-san-benito_F7085_F7085,2022-04-29 15:09:53
3434,Veroca Joyas,"Gargantilla de plata 925 con double de oro 18k, con cierre mosquetón. 45cm.",5346.0,8225.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/gargantilla-de-plata-925-con-double-de-oro-18k-con-cierre-mosqueton-45cm_F7089_F7089,2022-04-29 15:09:53
3435,Veroca Joyas,Gargantilla de plata 925 con double de oro 18k. 45 cm,4705.0,7238.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/gargantilla-de-plata-925-con-double-de-oro-18k-45-cm_F7094_F7094,2022-04-29 15:09:53
3436,Veroca Joyas,Pulsera de plata 925 con double de oro 18k.,2169.0,3337.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/pulsera-de-plata-925-con-double-de-oro-18k_F7095_F7095,2022-04-29 15:09:53
3437,Veroca Joyas,Anillo de plata 925 con double de oro 18k. Árbol de la vida.,1650.0,2538.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/anillo-de-plata-925-con-double-de-oro-18k-arbol-de-la-vida_F7105_F7105,2022-04-29 15:09:53
3438,Veroca Joyas,Caravanas de oro 10k con circonias.,9327.0,11374.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/caravanas-de-oro-10k-con-circonias_F7114_F7114,2022-04-29 15:09:54
3439,Veroca Joyas,Anillo en 3 tonos de oro 10k. Guarda griega.,13990.0,17061.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/anillo-en-3-tonos-de-oro-10k-guarda-griega_F7115_F7115,2022-04-29 15:09:54
3440,Veroca Joyas,"Medalla religiosa de oro 18Ktes, Sagrado Corazón, diámetro 10mm.",7824.0,9541.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-religiosa-de-oro-18ktes-sagrado-corazon-diametro-10mm_F7120_F7120,2022-04-29 15:09:54
3441,Veroca Joyas,Medalla de oro 18k. Escapulario (Sagrado Corazón y Virgen del Carmen).,13682.0,16685.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-de-oro-18k-escapulario-sagrado-corazon-y-virgen-del-carmen_F7122_F7122,2022-04-29 15:09:54
3442,Veroca Joyas,Medalla de Oro 18k. Virgen niña.,12333.0,15040.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-de-oro-18k-virgen-nina_F7123_F7123,2022-04-29 15:09:54
3443,Veroca Joyas,Medalla de Oro 18k. Ángel de la guarda.,18692.0,22795.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-de-oro-18k-angel-de-la-guarda_F7124_F7124,2022-04-29 15:09:54
3444,Veroca Joyas,Medalla de oro 18k. Cristo con Espinas.,9442.0,11515.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medalla-de-oro-18k-cristo-con-espinas_F7125_F7125,2022-04-29 15:09:54
3445,Veroca Joyas,Cruz de Oro 18k.,22931.0,27965.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/cruz-de-oro-18k_F7126_F7126,2022-04-29 15:09:54
3446,Veroca Joyas,Cruz de Oro 18k.,8864.0,10810.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/cruz-de-oro-18k_F7127_F7127,2022-04-29 15:09:54
3447,Veroca Joyas,Cadena de Oro 18k.,28057.0,34216.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/cadena-de-oro-18k_F7128_F7128,2022-04-29 15:09:54
3448,Veroca Joyas,Aros de Oro 18k.,15223.0,18565.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/aros-de-oro-18k_F7130_F7130,2022-04-29 15:09:54
3449,Veroca Joyas,Aros de Oro 18k.,18692.0,22795.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/aros-de-oro-18k_F7132_F7132,2022-04-29 15:09:54
3450,Veroca Joyas,"Pulsera de Oro 18k. Modelo, ROLITO.",22353.0,27260.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/pulsera-de-oro-18k-modelo-rolito_F7137_F7137,2022-04-29 15:09:54
3451,Veroca Joyas,Pulsera de Oro 18k.,32181.0,39245.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/pulsera-de-oro-18k_F7138_F7138,2022-04-29 15:09:54
3452,Veroca Joyas,"Dije Nena de Oro 18k y nácar. Kids. Modelo, Sara Key.",10791.0,13160.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/dije-nena-de-oro-18k-y-nacar-kids-modelo-sara-key_F7141_F7141,2022-04-29 15:09:54
3453,Veroca Joyas,"Dije Nene de Oro 18k y nácar. Kids. Modelo, Sara Key.",10791.0,13160.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/dije-nene-de-oro-18k-y-nacar-kids-modelo-sara-key_F7142_F7142,2022-04-29 15:09:54
3454,Veroca Joyas,Par de Alianzas de plata 925.,2352.0,3619.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/par-de-alianzas-de-plata-925_F7146_F7146,2022-04-29 15:09:54
3455,Veroca Joyas,Anillo de plata 925. Geométrico.,978.0,1504.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/anillo-de-plata-925-geometrico_F7148_F7148,2022-04-29 15:09:54
3456,Veroca Joyas,Colgante de plata 925 con double de oro 18k y nácar.,3269.0,5029.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/colgante-de-plata-925-con-double-de-oro-18k-y-nacar_F7151_F7151,2022-04-29 15:09:54
3457,Veroca Joyas,Anillo de plata 925 con circonias y zafiro azul natural,5407.0,8319.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/anillo-de-plata-925-con-circonias-y-zafiro-azul-natural_F7157_F7157,2022-04-29 15:09:54
3458,Veroca Joyas,Anillo de plata 925 con zafiro azul natural.,2841.0,4371.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/anillo-de-plata-925-con-zafiro-azul-natural_F7158_F7158,2022-04-29 15:09:55
3459,Veroca Joyas,Anillo de plata 925 con raíz de esmeralda,4124.0,6345.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/anillo-de-plata-925-con-raiz-de-esmeralda_F7159_F7159,2022-04-29 15:09:55
3460,Veroca Joyas,Anillo de plata 925 con raíz de esmeralda,2902.0,4465.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/anillo-de-plata-925-con-raiz-de-esmeralda_F7162_F7162,2022-04-29 15:09:55
3461,Veroca Joyas,Anillo de plata 925 con circonias y raiz de esmeralda,4491.0,6909.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/anillo-de-plata-925-con-circonias-y-raiz-de-esmeralda_F7165_F7165,2022-04-29 15:09:55
3462,Veroca Joyas,Anillo de Oro 10k. Rosario vasco.,15377.0,18753.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/anillo-de-oro-10k-rosario-vasco_F7172_F7172,2022-04-29 15:09:55
3463,Veroca Joyas,Medio sin fin de Oro 10k con circonias doble carril.,18885.0,23030.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/medio-sin-fin-de-oro-10k-con-circonias-doble-carril_F7174_F7174,2022-04-29 15:09:55
3464,Veroca Joyas,Anillo de Oro 10k con circonias.,10984.0,13395.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/anillo-de-oro-10k-con-circonias_F7175_F7175,2022-04-29 15:09:55
3465,Veroca Joyas,Cadena con Árbol del la vida en Oro 10k.,11947.0,14570.0,$,,0.0,,https://www.verocajoyas.com.uy/catalogo/cadena-con-arbol-del-la-vida-en-oro-10k_F7177_F7177,2022-04-29 15:09:55
